time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.789371,1.3638,-1.1992,0.7596,1.969
3.790370,1.4206,-1.1314,0.2060,1.828
3.790833,1.4206,-1.1314,0.2060,1.828
3.793158,1.4562,-0.3923,-1.0306,1.827
3.804882,1.4975,0.0561,-1.1240,1.873
3.813315,1.5171,0.1428,-1.1873,1.932
3.822641,1.5275,0.2042,-1.2260,1.969
3.833221,1.5431,0.2517,-1.2161,1.981
3.842452,2.2880,0.2887,-1.1807,2.591
3.852924,2.8369,0.3161,-0.6748,2.933
3.862632,3.0830,-0.5204,0.6863,3.201
3.877147,3.8585,-1.7124,1.2626,4.406
3.883708,4.8370,-1.7049,1.3386,5.301
3.892686,4.8211,-1.6915,1.4152,5.302
3.903919,4.8064,-1.6710,1.4868,5.301
3.912230,4.7969,-1.6368,1.5681,5.305
3.923363,4.7945,-1.5544,1.6266,5.296
3.933612,4.3892,-1.4428,1.6252,4.898
3.942449,2.0107,-1.0990,1.6147,2.803
3.953465,0.5763,-0.9940,1.5732,1.948
3.963953,-0.1554,-0.5872,1.0775,1.237
3.978877,-0.7431,-0.0296,1.0097,1.254
3.984022,-1.3585,0.0855,0.6754,1.520
3.993845,-1.3393,0.1604,-0.1498,1.357
4.002664,-1.3245,0.2128,-0.2134,1.358
4.012167,-1.3129,0.2469,-0.2659,1.362
4.023306,-1.3039,0.2394,-0.3089,1.361
4.033452,-1.2561,-0.4951,-0.3840,1.404
4.043088,-1.2241,-1.3759,-0.8160,2.014
4.052911,-1.1939,-1.8412,-0.8299,2.346
4.062446,-1.1655,-2.2561,-0.8338,2.673
4.078532,-1.1517,-2.6536,-0.8470,3.014
4.083728,-1.4932,-3.0960,-0.8407,3.539
4.093660,-1.5247,-3.0051,-0.8471,3.475
4.102923,-1.5459,-2.9001,-0.8558,3.396
4.112920,-1.5822,-2.7892,-1.0825,3.384
4.123463,-1.5928,-2.6702,-1.0379,3.278
4.134852,-1.6194,-2.2535,-0.9920,2.947
4.142018,-1.6214,-1.4613,-0.9454,2.379
4.152878,-1.6388,-0.7930,-0.9004,2.031
4.162285,-1.6427,-0.3800,0.3665,1.725
4.177605,-1.6592,0.1810,1.5737,2.294
4.183307,-1.6599,0.7107,1.5895,2.406
4.193233,-2.3597,1.0906,1.5754,3.040
4.202904,-4.1520,1.5261,1.5334,4.682
4.213054,-4.1398,2.0393,1.5061,4.854
4.223405,-4.1216,2.7517,1.4543,5.165
4.235177,-4.0982,2.9563,1.3779,5.238
4.242408,-4.0713,2.8751,1.2788,5.146
4.252713,-3.0213,2.7586,1.1590,4.252
4.262747,-1.7271,2.6314,1.0358,3.314
4.278156,-0.8164,2.4993,0.9520,2.796
4.283850,-0.1676,1.5056,0.8854,1.755
4.294146,0.3139,0.5158,0.8112,1.011
4.307107,0.7101,-0.0693,0.7294,1.020
4.312278,1.1440,-0.4807,0.6263,1.390
4.324926,1.4661,-0.8350,0.5311,1.769
4.333024,1.4727,-0.9108,0.4441,1.788
4.343262,1.4774,-0.9620,-0.0942,1.765
4.357020,1.4807,-0.9875,-0.1710,1.788
4.363253,1.4826,-0.9882,-0.5731,1.872
4.378471,1.1018,-0.9649,-0.8498,1.693
4.383745,1.1015,-0.9006,-0.8716,1.669
4.392720,1.1004,-0.5965,-0.9001,1.542
4.402867,1.0983,-0.5133,-0.9080,1.515
4.412940,1.0951,-0.0845,-0.9091,1.426
4.424079,1.0905,0.4635,-0.8869,1.480
4.433295,1.7790,0.9750,-0.8529,2.201
4.442263,2.5205,1.3662,-0.7935,2.975
4.453632,3.2609,1.4247,-0.7233,3.631
4.462934,3.8909,1.4554,-0.6272,4.201
4.478930,3.8794,1.4597,-0.5208,4.178
4.482332,3.8672,1.4357,-0.4147,4.146
4.493631,3.8544,1.3867,-0.3114,4.108
4.502793,3.8403,1.3304,-0.2073,4.070
4.513115,3.7970,0.9541,-0.1147,3.917
4.523247,3.1667,0.2764,-0.0396,3.179
4.533372,2.4262,-0.2765,0.0451,2.442
4.542470,1.7397,-0.3867,0.1109,1.786
4.553504,1.1355,-0.4859,0.1411,1.243
4.562752,0.6418,-0.5600,-0.1384,0.863
4.579352,0.6129,-0.6241,-0.1140,0.882
4.582820,0.5599,-0.6650,-0.3816,0.949
4.593246,0.2375,-0.2835,-0.3423,0.504
4.602815,0.2028,0.0929,-0.3222,0.392
4.612299,-0.0896,0.5531,-0.3204,0.645
4.624498,-0.3537,0.8512,-0.5406,1.069
4.633109,-0.6717,1.1851,-0.5607,1.473
4.642377,-1.0865,1.1820,-1.2857,2.057
4.652879,-1.0939,1.1709,-1.5314,2.217
4.662299,-1.1036,1.1649,-2.1655,2.695
4.678430,-1.1191,1.1587,-2.5367,3.005
4.683167,-1.1392,1.1285,-2.4865,2.959
4.692821,-0.7667,1.1077,-2.4177,2.768
4.702736,-0.3962,1.0982,-2.3588,2.632
4.712387,-0.1656,1.4898,-2.2792,2.728
4.723227,-0.2123,1.4506,-2.1900,2.635
4.733801,-0.2480,1.7226,-1.2942,2.169
4.742475,-0.2847,1.6522,-0.4688,1.741
4.758888,-0.3217,1.5940,-0.3834,1.671
4.764264,-0.7923,1.5480,0.6446,1.855
4.774630,-3.6302,1.4875,0.7074,3.986
4.782490,-4.6901,1.4288,1.3608,5.088
4.792007,-4.6958,1.3556,2.0542,5.302
4.805040,-4.6896,0.6775,2.2806,5.259
4.812300,-4.6714,0.2822,2.8159,5.462
4.821923,-4.6421,-0.5331,2.7105,5.402
4.833140,-1.9756,-1.3559,2.5845,3.524
4.843471,-0.4339,-1.6032,2.4434,2.954
4.852643,0.7015,-1.5897,2.2950,2.879
4.863366,1.6589,-1.5642,1.5625,2.764
4.885436,1.7021,-1.5271,0.8607,2.443
4.886559,1.7434,-1.4766,0.6966,2.389
4.893458,1.7830,-0.5131,0.5384,1.932
4.903220,1.8173,0.0413,0.3939,1.860
4.912463,0.9735,0.1189,-0.3407,1.038
4.924253,0.5585,0.1784,-0.8721,1.051
4.933821,0.5587,0.2317,-0.9102,1.093
4.942535,0.5783,0.2732,-0.9159,1.117
4.953206,0.5800,-0.0491,-0.9058,1.077
4.963305,0.5797,-0.4028,-0.8874,1.134
4.980148,1.1616,-0.6522,-0.8131,1.561
4.983219,1.8355,-0.9317,-0.2340,2.072
4.993916,2.4256,-1.3498,0.2297,2.785
5.003097,3.0154,-1.8107,0.8288,3.614
5.012075,3.6742,-2.2730,1.4898,4.570
5.023180,3.7104,-2.6536,1.5307,4.812
5.033579,3.7399,-2.5517,1.5576,4.788
5.043550,3.7737,-2.4528,1.5694,4.767
5.053089,3.7964,-2.3217,1.5689,4.719
5.062866,3.8214,-2.1663,1.5008,4.642
5.088210,3.4513,-1.1954,1.0144,3.791
5.088883,2.9287,-0.3656,0.5396,3.000
5.092398,2.6492,0.3196,0.4975,2.714
5.103715,2.3140,0.4616,0.4504,2.402
5.112385,1.7868,0.5880,-0.0758,1.883
5.124821,0.9857,0.6975,-0.1363,1.215
5.132436,0.0745,0.7761,-0.1895,0.802
5.143167,-0.6874,0.7706,-0.2131,1.054
5.153500,-1.0548,0.3344,-0.2286,1.130
5.162458,-1.0549,-0.0067,-0.2377,1.081
5.182503,-1.0550,-0.3294,0.1231,1.112
5.184004,-1.0551,-0.3734,0.1311,1.127
5.193255,-1.0549,-0.4298,0.1366,1.147
5.203787,-1.0268,-0.4806,0.1377,1.142
5.213335,-0.9983,-0.5367,0.1342,1.141
5.225668,-0.9837,-0.5696,-0.5504,1.263
5.234453,-0.9701,-0.8386,-1.4634,1.946
