time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.956199,-0.0396,-0.0275,-0.1088,0.119
1.963014,-0.0341,-0.0144,-0.1085,0.115
1.969411,-0.0333,0.0034,-0.1035,0.109
1.973521,-0.0136,-0.0024,-0.0936,0.095
1.977720,-0.0130,-0.0081,-0.0933,0.095
1.983454,0.0066,0.0005,-0.0928,0.093
1.986623,0.0118,-0.0004,-0.0542,0.056
1.991550,0.0075,-0.0155,-0.0301,0.035
1.996636,-0.0063,-0.0448,0.0224,0.051
2.001525,-0.0296,-0.0549,0.0509,0.080
2.006602,-0.0288,-0.0460,0.0742,0.092
2.011671,-0.0234,-0.0420,0.0831,0.096
2.017108,-0.0180,-0.0285,0.0774,0.084
2.024127,-0.0032,0.0035,0.0907,0.091
2.027226,0.0020,0.0258,0.0801,0.084
2.032598,0.0213,0.0381,0.0554,0.071
2.038463,0.0263,0.0551,0.0451,0.076
2.042072,0.0217,0.0482,0.0777,0.094
2.046807,0.0266,0.0603,0.0909,0.112
2.052648,0.0267,0.0532,0.0848,0.104
2.057768,0.0363,0.0509,0.0596,0.086
2.061776,0.0459,0.0486,0.0725,0.099
2.067037,0.0554,0.0511,0.1282,0.149
2.071688,0.0790,0.0392,0.1173,0.147
2.087539,0.0976,0.0464,0.1014,0.148
2.088039,0.0829,0.0533,0.0853,0.130
2.088246,0.0682,0.0504,0.1023,0.133
2.092888,0.0347,0.0427,0.1284,0.140
2.098088,0.0061,0.0395,0.1258,0.132
2.104747,-0.0127,0.0507,0.1187,0.130
2.106848,0.0255,0.0617,0.1310,0.147
2.112539,0.0730,0.0395,0.0723,0.110
2.117196,0.1010,0.0365,0.0471,0.117
2.124336,0.1004,0.0335,0.0600,0.122
2.127262,0.0712,0.0494,0.0819,0.119
2.134859,0.0470,0.0460,0.0892,0.111
2.136133,0.0041,0.0377,0.0822,0.091
2.142682,-0.0338,0.0295,0.0468,0.065
2.148342,-0.0477,0.0309,0.0163,0.059
2.152910,-0.0519,0.0132,0.0049,0.054
2.159246,-0.0608,0.0004,0.0077,0.061
2.163273,-0.0317,-0.0125,0.0056,0.035
2.167417,-0.0076,-0.0065,0.0036,0.011
2.174864,0.0067,-0.0102,-0.0315,0.034
2.181992,0.0160,-0.0000,-0.0283,0.033
2.182310,0.0110,-0.0090,-0.0535,0.055
2.187238,0.0203,-0.0133,-0.0690,0.073
2.191992,0.0152,-0.0176,-0.0561,0.061
2.197668,0.0197,-0.0408,-0.0150,0.048
2.202028,0.0290,-0.0495,-0.0267,0.063
2.207195,0.0476,-0.0820,-0.0242,0.098
2.214028,0.0281,-0.0810,-0.0501,0.099
2.217273,0.0135,-0.0944,-0.0141,0.096
2.222543,-0.0059,-0.0842,0.0217,0.087
2.228083,-0.0298,-0.0978,0.0239,0.105
2.231853,-0.0155,-0.1208,0.0070,0.122
2.239140,-0.0108,-0.1531,0.0040,0.154
2.244196,0.0035,-0.1613,0.0528,0.170
2.248853,0.0176,-0.1646,0.1108,0.199
2.253198,0.0363,-0.1538,0.1161,0.196
2.259629,0.0358,-0.1385,0.0693,0.159
2.263674,0.0448,-0.1567,0.0085,0.163
2.276998,0.0347,-0.2176,0.0093,0.221
2.279414,0.0248,-0.2352,0.0808,0.250
2.279731,0.0387,-0.2147,0.1470,0.263
2.282580,0.0619,-0.2086,0.1749,0.279
2.288843,0.0659,-0.1933,0.1266,0.240
2.299314,0.0603,-0.1783,0.0833,0.206
2.299931,0.0311,-0.1777,0.0687,0.193
2.302781,0.0021,-0.1535,0.0920,0.179
2.307358,-0.0124,-0.1199,0.1199,0.170
2.312215,-0.0031,-0.1009,0.1286,0.163
2.318356,0.0014,-0.0867,0.0895,0.125
2.323037,-0.0131,-0.0918,0.0790,0.122
2.328968,-0.0084,-0.0920,0.0969,0.134
2.333271,-0.0086,-0.0969,0.1004,0.140
2.338542,-0.0040,-0.0876,0.0849,0.122
2.342657,0.0053,-0.0689,0.0838,0.109
2.348519,-0.0045,-0.0646,0.1018,0.121
2.352155,0.0096,-0.0650,0.1149,0.132
2.356709,-0.0002,-0.0415,0.1089,0.117
2.362053,-0.0051,-0.0325,0.0934,0.099
2.366707,0.0137,-0.0236,0.0969,0.101
2.373734,0.0182,-0.0100,0.1003,0.102
2.378127,0.0131,0.0130,0.0848,0.087
2.390537,-0.0109,0.0215,0.0742,0.078
2.390886,-0.0158,0.0158,0.0732,0.077
2.391064,-0.0253,0.0007,0.0578,0.063
2.397659,-0.0299,-0.0047,0.0473,0.056
2.401777,-0.0250,-0.0147,0.0417,0.051
2.406107,-0.0487,-0.0246,0.0646,0.084
2.414399,-0.0578,-0.0296,0.0684,0.094
2.417437,-0.0669,-0.0203,0.0579,0.091
2.424877,-0.0570,-0.0158,0.0668,0.089
2.425628,-0.0471,-0.0161,0.0568,0.076
2.433042,-0.0469,-0.0022,0.0280,0.055
2.437890,-0.0371,0.0022,0.0046,0.037
2.441524,0.0058,0.0113,-0.0235,0.027
2.447498,0.0388,0.0156,-0.0276,0.050
2.451366,0.0764,0.0151,-0.0366,0.086
2.458987,0.0900,0.0148,-0.0457,0.102
2.463860,0.0987,0.0288,-0.0738,0.126
2.470301,0.0930,0.0285,-0.0539,0.111
2.471173,0.0732,0.0187,-0.0387,0.085
2.477244,0.0441,0.0092,-0.0236,0.051
2.486505,0.0058,0.0142,0.0056,0.016
2.487717,-0.0132,0.0002,0.0392,0.041
2.496574,-0.0319,-0.0040,0.0345,0.047
2.496959,-0.0363,-0.0270,0.0247,0.052
2.513834,-0.0310,-0.0641,-0.0043,0.071
2.514410,-0.0353,-0.0676,-0.0095,0.077
2.514662,-0.0395,-0.0901,-0.0053,0.098
2.516940,-0.0437,-0.0935,-0.0201,0.105
2.522071,-0.0432,-0.1018,-0.0157,0.112
2.527034,-0.0522,-0.1148,-0.0162,0.127
2.533066,-0.0516,-0.1230,0.0072,0.134
2.537804,-0.0511,-0.1026,0.0162,0.116
2.542898,-0.0553,-0.1111,0.0252,0.127
2.547193,-0.0500,-0.1005,0.0056,0.112
2.552784,-0.0448,-0.0901,0.0145,0.102
2.558861,-0.0301,-0.0752,0.0281,0.086
2.563410,-0.0251,-0.0558,0.0415,0.074
2.567314,-0.0249,-0.0316,0.0311,0.051
2.572093,-0.0246,-0.0124,0.0158,0.032
2.578156,-0.0386,-0.0076,-0.0041,0.040
2.585056,-0.0429,0.0069,0.0190,0.047
2.587869,-0.0662,0.0213,0.0182,0.072
2.608827,-0.0608,0.0261,0.0032,0.066
2.609687,-0.0411,0.0263,-0.0118,0.050
2.610127,-0.0311,0.0122,-0.0314,0.046
2.610520,-0.0022,-0.0017,-0.0462,0.046
2.614225,0.0075,-0.0203,-0.0277,0.035
