time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.471717,0.0317,-0.0181,0.0409,0.055
2.472495,0.0266,-0.0272,0.0318,0.050
2.472883,0.0263,-0.0315,0.0321,0.052
2.473187,0.0119,-0.0307,0.0087,0.034
2.473476,0.0023,-0.0394,-0.0193,0.044
2.473767,-0.0072,-0.0433,-0.0564,0.071
2.476518,0.0071,-0.0423,-0.0457,0.063
2.481422,0.0118,-0.0414,-0.0067,0.044
2.485853,0.0164,-0.0454,0.0225,0.053
2.491015,0.0257,-0.0398,0.0231,0.053
2.496311,0.0159,-0.0249,-0.0189,0.035
2.501466,0.0015,-0.0054,-0.0131,0.014
2.507474,-0.0081,0.0186,-0.0312,0.037
2.511792,-0.0271,0.0237,-0.0778,0.086
2.517518,-0.0410,0.0382,-0.0957,0.111
2.521076,-0.0406,0.0433,-0.0899,0.108
2.527128,-0.0354,0.0343,-0.0795,0.094
2.531897,-0.0397,0.0253,-0.0692,0.084
2.544170,-0.0298,0.0022,-0.0306,0.043
2.545267,-0.0199,-0.0065,-0.0114,0.024
2.545631,-0.0053,-0.0296,-0.0209,0.037
2.551487,-0.0099,-0.0668,-0.0353,0.076
2.558742,-0.0239,-0.0753,-0.0212,0.082
2.560286,-0.0379,-0.0934,-0.0120,0.102
2.566678,-0.0564,-0.1068,0.0303,0.125
2.571117,-0.0464,-0.1201,0.0294,0.132
2.577292,-0.0411,-0.1192,0.0047,0.126
2.580838,-0.0170,-0.1280,0.0181,0.130
2.586913,0.0354,-0.1225,0.0220,0.129
2.590398,0.0257,-0.0984,0.0351,0.108
2.597160,-0.0030,-0.0700,0.0242,0.074
2.601284,0.0064,-0.0372,0.0232,0.044
2.606325,0.0632,-0.0049,0.0081,0.064
2.610662,0.0815,0.0127,-0.0210,0.085
2.617639,0.0284,0.0300,-0.0357,0.055
2.624441,-0.0622,0.0805,-0.0503,0.113
2.625346,-0.1378,0.1069,-0.0695,0.188
2.631355,-0.2080,0.1334,-0.0740,0.258
2.637592,-0.2634,0.1459,-0.0971,0.316
2.641571,-0.2993,0.1397,-0.1057,0.347
2.653957,-0.2731,0.1434,-0.1044,0.326
2.655130,-0.1853,0.1143,-0.0743,0.230
2.655731,-0.0318,0.0571,-0.0965,0.117
2.661717,0.1441,0.0052,-0.0662,0.159
2.676059,0.3328,-0.0469,-0.0363,0.338
2.676550,0.4533,-0.0660,-0.0402,0.460
2.676793,0.4921,-0.0761,0.0027,0.498
2.680751,0.4260,-0.0583,0.0161,0.430
2.686294,0.2656,-0.0409,0.0004,0.269
2.690363,0.1065,-0.0098,-0.0060,0.107
2.697341,-0.0370,0.0213,-0.0311,0.053
2.703121,-0.1366,0.0571,-0.0320,0.151
2.706760,-0.1642,0.0833,-0.0274,0.186
2.711426,-0.1204,0.1000,-0.0318,0.160
