time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.809646,3.6201,0.3378,0.7031,3.703
4.817997,1.8824,0.1176,1.0981,2.182
4.827707,0.5971,0.1599,1.5939,1.710
4.828219,0.5971,0.1599,1.5939,1.710
4.837167,-0.0566,0.1484,1.6274,1.635
4.845609,-0.3613,0.1010,1.6402,1.683
4.857404,-0.8204,0.3251,1.6299,1.853
4.867059,-1.2569,0.2675,1.1881,1.750
4.877405,-1.2377,0.2243,0.8796,1.535
4.885808,-1.2137,0.1932,0.8035,1.468
4.903711,-1.1863,0.1719,0.7310,1.404
4.908711,-1.1565,0.1318,0.6508,1.334
4.918985,-1.1526,0.1123,0.5648,1.288
4.927434,-1.1488,0.0947,0.4770,1.248
4.936571,-1.1475,0.0771,0.4071,1.220
4.947007,-1.1346,0.0602,2.1936,2.470
4.956837,-1.9814,0.6296,2.1302,2.977
4.966620,-3.3858,0.6366,2.0482,4.008
4.981479,-5.2351,0.6207,1.9472,5.620
4.986840,-5.2028,0.6021,1.8348,5.550
5.004390,-5.1718,0.5969,1.1633,5.335
5.007286,-5.1426,0.5783,1.0241,5.275
5.016993,-5.1148,0.5457,0.5987,5.179
5.029319,-3.1825,0.5134,0.4631,3.257
5.035845,-1.3076,0.4825,-0.1551,1.402
5.047440,-0.0348,0.4382,-0.2617,0.512
5.058154,-0.0175,0.0670,-0.3477,0.355
5.066733,-0.0029,-0.5212,-0.4375,0.681
5.081221,0.0093,-1.2152,-0.5038,1.315
5.086469,0.0174,-1.5680,-0.5600,1.665
5.104226,0.0080,-1.5349,-0.1832,1.546
5.105663,-1.3514,-1.5037,0.1771,2.030
5.117254,-2.4388,-1.4706,0.4308,2.880
5.126393,-2.4373,-1.4357,0.4287,2.861
5.136113,-2.4358,-0.9138,0.4281,2.637
5.146969,-2.4344,-0.2222,0.4413,2.484
5.157014,-2.4331,-0.1663,0.4406,2.478
5.167154,-0.6883,-0.1079,0.4373,0.823
5.176794,0.7575,-0.0495,0.4286,0.872
5.185735,1.6867,0.0055,0.4127,1.736
5.205127,2.4125,0.0542,0.3897,2.444
5.206119,2.4580,0.0803,0.3746,2.488
5.217164,2.5042,0.1086,0.3419,2.530
5.226853,2.5366,0.1102,0.3236,2.559
5.236771,2.5677,0.0991,0.2996,2.587
5.245652,2.5840,0.0519,0.2838,2.600
5.258088,2.2860,0.0015,0.2608,2.301
5.266418,2.2456,-0.0338,0.2311,2.258
5.277125,1.9314,-0.0666,0.1826,1.941
5.288077,1.5619,-0.0839,-0.0918,1.567
5.304051,0.6747,-0.3596,-0.0803,0.769
5.306430,-0.4028,-0.3891,-0.0847,0.566
5.317048,-0.4178,-0.4303,-0.5940,0.844
5.326492,-0.4213,-0.6911,-1.4588,1.668
5.335781,-0.4277,-0.9518,-1.4233,1.765
5.348305,-0.4358,-1.3651,-1.3797,1.989
5.356804,0.6859,-1.3671,-1.3347,2.030
5.367093,2.3238,-1.3518,-1.2850,2.980
5.380687,3.8096,-1.3304,-1.1859,4.206
5.385951,4.9929,-1.2996,-0.6823,5.204
